# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
4110 2055.0 2.5185 0.4971 2.5185 1.0149 2.1172
4120 2060.0 2.5444 0.0155 2.5444 0.9648 2.2314
4130 2065.0 2.5537 0.0069 2.5537 0.9898 2.4281
4140 2070.0 2.5819 0.5078 2.5819 1.0022 2.5363
4150 2075.0 2.5765 0.3520 2.5765 0.9656 2.4921
4160 2080.0 2.5305 0.1895 2.5305 0.9940 2.4654
4170 2085.0 2.5674 0.1508 2.5674 0.9768 2.5621
4180 2090.0 2.6008 1.2921 2.6008 1.0009 2.5845
4190 2095.0 2.5833 0.5532 2.5833 0.9885 2.4010
4200 2100.0 2.5635 0.0907 2.5635 1.0131 2.1784
4210 2105.0 2.6283 3.0642 2.6283 0.9959 2.1282
